2304.3	0.00022120								
2303.7	0.00031256								
2303.0	0.00039735								
2302.3	0.00047362								
2301.7	0.00053971								
2301.0	0.00059436								
2300.3	0.00063665								
2299.7	0.00066611								
2299.0	0.00068265								
2298.3	0.00068659								
2297.7	0.00067865								
2297.0	0.00065987								
2296.4	0.00063160								
2295.7	0.00059543								
2295.0	0.00055314								
2294.4	0.00050664								
2293.7	0.00045787								
2293.0	0.00040876								
2292.4	0.00036118								
2291.7	0.00031682								
2291.0	0.00027723								
2290.4	0.00024368								
2289.7	0.00021719								
2289.0	0.00019847								
2288.4	0.00018795								
2287.7	0.00018574								
2287.1	0.00019164								
2286.4	0.00020522								
2285.7	0.00022578								
2285.1	0.00025241								
2284.4	0.00028408								
2283.7	0.00031962								
2283.1	0.00035782								
2282.4	0.00039747								
2281.7	0.00043740								
2281.1	0.00047652								
2280.4	0.00051388								
2279.7	0.00054869								
2279.1	0.00058035								
2278.4	0.00060843								
2277.7	0.00063273								
2277.1	0.00065322								
2276.4	0.00067006								
2275.7	0.00068355								
2275.1	0.00069412								
2274.4	0.00070231								
2273.8	0.00070865								
2273.1	0.00071371								
2272.4	0.00071800								
2271.8	0.00072194								
2271.1	0.00072585								
2270.4	0.00072987								
2269.8	0.00073397								
2269.1	0.00073792								
2268.4	0.00074128								
2267.8	0.00074343								
2267.1	0.00074355								
2266.4	0.00074066								
2265.8	0.00073366								
2265.1	0.00072136								
2264.4	0.00070253								
2263.8	0.00067596								
2263.1	0.00064053								
2262.5	0.00059521								
2261.8	0.00053921								
2261.1	0.00047195								
2260.5	0.00039314								
2259.8	0.00030282								
2259.1	0.00020138								
2258.5	8.9587e-05								
2257.8	-3.1405e-05								
2257.1	-0.00016010								
2256.5	-0.00029462								
2255.8	-0.00043281								
2255.1	-0.00057223								
2254.5	-0.00071023								
2253.8	-0.00084403								
2253.2	-0.00097078								
2252.5	-0.0010900								
2251.8	-0.0011900								
2251.2	-0.0012800								
2250.5	-0.0013500								
2249.8	-0.0014000								
2249.2	-0.0014400								
2248.5	-0.0014500								
2247.8	-0.0014300								
2247.2	-0.0014000								
2246.5	-0.0013400								
2245.8	-0.0012600								
2245.2	-0.0011600								
2244.5	-0.0010400								
2243.8	-0.00091351								
2243.2	-0.00077082								
2242.5	-0.00061949								
2241.8	-0.00046299								
2241.2	-0.00030495								
2240.5	-0.00014901								
2239.9	1.2140e-06								
2239.2	0.00014229								
2238.5	0.00027103								
2237.9	0.00038457								
2237.2	0.00048044								
2236.5	0.00055668								
2235.9	0.00061184								
2235.2	0.00064502								
2234.5	0.00065591								
2233.9	0.00064479								
2233.2	0.00061250								
2232.5	0.00056041								
